pool_id,mintA_address,mintA_symbol,mintB_address,mintB_symbol
3nMFwZXwY1s1M5s8vYAHqd4wGs4iSxXE4LRoUMMYqEgF,So11111111111111111111111111111111111111112,WSOL,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT
7XawhbbxtsRcQA8KTkHT9f9nc6d69UwqCDh6U5EEbEmX,So11111111111111111111111111111111111111112,WSOL,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT
6kT4MhDqKrkWikaGpFCvYsk45BUKXEe2gTpNGAR1YcjS,So11111111111111111111111111111111111111112,WSOL,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT
